sec,name,line,banner,stmt_preview
48,Baire_category_compact_Hausdorff_closed_core,260821,"LATEX VERSION: If X is compact Hausdorff and Fam is countable with each member closed and having empty interior, then interior(Union Fam) is","Theorem Baire_category_compact_Hausdorff_closed_core : forall X Tx Fam:set, compact_space X Tx -> Hausdorff_space X Tx -> countable_set Fam -> (forall A:set, A :e Fam -> closed_in X Tx A /\ interior_of X Tx A = Empty) -> interior_of X Tx (U"
48,Baire_category_compact_Hausdorff_closed,260977,"LATEX VERSION: If X is compact Hausdorff, then X is a Baire space in the closed-set sense.","Theorem Baire_category_compact_Hausdorff_closed : forall X Tx:set, compact_space X Tx -> Hausdorff_space X Tx -> Baire_space_closed X Tx. let X Tx. assume Hcomp: compact_space X Tx. assume HH: Hausdorff_space X Tx. prove Baire_space_closed "
48,Baire_category_compact_Hausdorff,260999,"LATEX VERSION: If X is compact Hausdorff, then X is a Baire space; equivalently countable intersections of dense open sets are dense.","Theorem Baire_category_compact_Hausdorff : forall X Tx:set, compact_space X Tx -> Hausdorff_space X Tx -> Baire_space X Tx. let X Tx. assume Hcomp: compact_space X Tx. assume HH: Hausdorff_space X Tx. prove Baire_space X Tx. claim HBc: Bair"
48,Baire_category_theorem,261012,"LATEX VERSION: If X is compact Hausdorff or a complete metric space, then X is a Baire space.","Theorem Baire_category_theorem : forall X Tx:set, (compact_space X Tx /\ Hausdorff_space X Tx) \/ (exists d:set, complete_metric_space X d /\ Tx = metric_topology X d) -> Baire_space X Tx. let X Tx. assume Hcase: (compact_space X Tx /\ Haus"
48,Baire_open_subspace,261039,LATEX VERSION: Lemma 48.4: Any open subspace Y of a Baire space X is itself a Baire space.,"Theorem Baire_open_subspace : forall X Tx Y:set, Baire_space X Tx -> open_in X Tx Y -> Baire_space Y (subspace_topology X Tx Y). let X Tx Y. assume HB: Baire_space X Tx. assume HYopen: open_in X Tx Y. prove Baire_space Y (subspace_topology "
48,ex48_1_Baire_union_interior,358640,"LATEX VERSION: If X = ∪Bₙ is a nonempty Baire space, then at least one B̄ₙ has nonempty interior.","Theorem ex48_1_Baire_union_interior : forall X Tx:set, forall Fam:set, Baire_space X Tx -> X <> Empty -> countable_set Fam -> X = Union Fam -> exists B:set, B :e Fam /\ exists U:set, U :e Tx /\ U <> Empty /\ U c= (closure_of X Tx B). let X "
48,ex48_2_R_not_countable_empty_interior,358804,"LATEX VERSION: ℝ cannot be written as countable union of closed sets with empty interior, but fails without closure requirement.","Theorem ex48_2_R_not_countable_empty_interior : forall Fam:set, countable_set Fam -> (forall C:set, C :e Fam -> closed_in R R_standard_topology C /\ (forall U:set, U :e R_standard_topology -> U c= C -> U = Empty)) -> R <> Union Fam. let Fam"
48,ex48_4_locally_Baire_implies_Baire,358879,"LATEX VERSION: If every point has a neighborhood that is Baire, then X is Baire.","Theorem ex48_4_locally_Baire_implies_Baire : forall X Tx:set, topology_on X Tx -> (forall x:set, x :e X -> exists U:set, U :e Tx /\ x :e U /\ Baire_space U (subspace_topology X Tx U)) -> Baire_space X Tx. let X Tx. assume HTx: topology_on X"
48,ex48_3_locally_compact_Hausdorff_Baire,359105,LATEX VERSION: Every locally compact Hausdorff space is a Baire space.,"Theorem ex48_3_locally_compact_Hausdorff_Baire : forall X Tx:set, locally_compact X Tx -> Hausdorff_space X Tx -> Baire_space X Tx. let X Tx. assume Hlc: locally_compact X Tx. assume HH: Hausdorff_space X Tx. prove Baire_space X Tx. claim H"
48,compact_Hausdorff_Gdelta_subspace_Baire,359192,"LATEX VERSION: In a compact Hausdorff space, every G_δ subset is a Baire space in the subspace topology.","Theorem compact_Hausdorff_Gdelta_subspace_Baire : forall X Tx Y:set, compact_space X Tx -> Hausdorff_space X Tx -> Gdelta_in X Tx Y -> Baire_space Y (subspace_topology X Tx Y). let X Tx Y. assume Hcomp: compact_space X Tx. assume HH: Hausdo"
48,metric_dist_to_open_complement_pos,359437,"helper: in a metric space, a point in an open set has positive distance to the (nonempty) complement","Theorem metric_dist_to_open_complement_pos : forall X d U x:set, metric_on X d -> open_in X (metric_topology X d) U -> x :e U -> X :\: U <> Empty -> Rlt 0 (metric_dist_to_set X d x (X :\: U)). let X d U x. assume Hm: metric_on X d. assume H"
48,Gdelta_subspace_of_complete_metric_has_complete_metric,362668,"LATEX VERSION: If Y is G_δ in a complete metric space (X,d), then Y admits a complete metric inducing the subspace topology.","Theorem Gdelta_subspace_of_complete_metric_has_complete_metric : forall X d Y:set, complete_metric_space X d -> Gdelta_in X (metric_topology X d) Y -> exists dY:set, complete_metric_space Y dY /\ metric_topology Y dY = subspace_topology X ("
48,complete_metric_Gdelta_subspace_Baire,362861,canonical omega-indexed presentation (useful later when constructing a corrected metric),"Theorem complete_metric_Gdelta_subspace_Baire : forall X d Y:set, complete_metric_space X d -> Gdelta_in X (metric_topology X d) Y -> Baire_space Y (subspace_topology X (metric_topology X d) Y). let X d Y. assume Hcomp: complete_metric_spac"
48,ex48_5_Gdelta_Baire,363112,"Apply the dense G_delta subspace lemma inside K, then use transitivity of the subspace topology.","Theorem ex48_5_Gdelta_Baire : forall X Tx Y:set, ((compact_space X Tx /\ Hausdorff_space X Tx) \/ (exists d:set, complete_metric_space X d /\ Tx = metric_topology X d)) -> (exists Fam:set, countable_set Fam /\ (forall W:set, W :e Fam -> W :"
48,ex48_6_irrationals_Baire,363215,LATEX VERSION: The irrationals are a Baire space.,Theorem ex48_6_irrationals_Baire : Baire_space (R :\: Q) (subspace_topology R R_standard_topology (R :\: Q)). prove Baire_space (R :\: Q) (subspace_topology R R_standard_topology (R :\: Q)). set X := R. set Tx := R_standard_topology. set Y 
48,ex48_7b_countable_dense_not_Gdelta,364378,LATEX VERSION: Countable dense D ⊂ ℝ is not G_δ.,"Theorem ex48_7b_countable_dense_not_Gdelta : forall D:set, D c= R -> countable_set D -> dense_in D R R_standard_topology -> ~ (exists Fam:set, countable_set Fam /\ (forall W:set, W :e Fam -> W :e R_standard_topology) /\ D = intersection_ove"
48,ex48_7_no_function_continuous_on_countable_dense,364952,"LATEX VERSION: If D is countable dense in ℝ, no f:ℝ→ℝ is continuous precisely on D.","Theorem ex48_7_no_function_continuous_on_countable_dense : forall D:set, D c= R -> countable_set D -> dense_in D R R_standard_topology -> ~ (exists f:set, function_on f R R /\ (forall x:set, x :e D -> continuous_at f x) /\ (forall x:set, x "
48,R_open_bump_1,365356,"LATEX VERSION: If U is open in R and x in U, then there is a continuous h:R->R with h(x)=1 and h=0 on R minus U.","Theorem R_open_bump_1 : forall x U:set, x :e R -> U :e R_standard_topology -> x :e U -> exists h:set, continuous_map R R_standard_topology R R_standard_topology h /\ apply_fun h x = 1 /\ forall y:set, y :e R :\: U -> apply_fun h y = 0. let "
48,R_open_bump_unit_interval,365373,"LATEX VERSION: If U is open in R and x in U, then there is a continuous h:R->I with h(x)=1 and h=0 on R minus U.","Theorem R_open_bump_unit_interval : forall x U:set, x :e R -> U :e R_standard_topology -> x :e U -> exists h:set, continuous_map R R_standard_topology unit_interval unit_interval_topology h /\ apply_fun h x = 1 /\ forall y:set, y :e R :\: U"
48,R_open_ball_bump_value,365392,"LATEX VERSION: For x0 and r>0, there is a continuous h:R->R supported in the open ball B(x0,r), taking a prescribed value at x0.","Theorem R_open_ball_bump_value : forall x0 r c:set, x0 :e R -> r :e R -> Rlt 0 r -> c :e R -> exists h:set, continuous_map R R_standard_topology R R_standard_topology h /\ apply_fun h x0 = c /\ forall y:set, y :e R :\: open_ball R R_bounded"
48,R_open_ball_bump_inv_at_enumQ,365416,"LATEX VERSION: For g:omega->Q bijective, each i and each r>0 admits a continuous bump supported in the bounded-metric ball around g(i), taki","Theorem R_open_ball_bump_inv_at_enumQ : forall g i r:set, bijection omega Q g -> i :e omega -> r :e R -> Rlt 0 r -> exists h:set, continuous_map R R_standard_topology R R_standard_topology h /\ apply_fun h (apply_fun g i) = inv_nat (ordsucc"
48,R_open_ball_bump_unit_interval,365500,"LATEX VERSION: For x0 and r>0, there is a continuous h:R->I supported in the bounded metric ball B(x0,r), with h(x0)=1.","Theorem R_open_ball_bump_unit_interval : forall x0 r:set, x0 :e R -> r :e R -> Rlt 0 r -> exists h:set, continuous_map R R_standard_topology unit_interval unit_interval_topology h /\ apply_fun h x0 = 1 /\ forall y:set, y :e R :\: open_ball "
48,R_open_ball_bump_inv_at_enumQ_bounded,365642,"LATEX VERSION: For g:omega->Q bijective, each i and each r>0 admits a continuous bump supported in the bounded-metric ball around g(i), taki","Theorem R_open_ball_bump_inv_at_enumQ_bounded : forall g i r:set, bijection omega Q g -> i :e omega -> r :e R -> Rlt 0 r -> exists h:set, continuous_map R R_standard_topology R R_standard_topology h /\ apply_fun h (apply_fun g i) = inv_nat "
48,R_disjoint_eps_balls_of_neq,365695,"LATEX VERSION: In a metric space, distinct points have disjoint open ball neighborhoods.","Theorem R_disjoint_eps_balls_of_neq : forall x y:set, x :e R -> y :e R -> x <> y -> exists N M:set, N :e omega /\ M :e omega /\ open_ball R R_bounded_metric x (eps_ N) :/\: open_ball R R_bounded_metric y (eps_ M) = Empty. let x y. assume Hx"
48,ex48_11_Rl_Baire,369167,FIXED: Use the existing lower limit topology constant R_lower_limit_topology.,Theorem ex48_11_Rl_Baire : Baire_space R R_lower_limit_topology. prove Baire_space R R_lower_limit_topology. claim HTlower: topology_on R R_lower_limit_topology. { exact R_lower_limit_topology_is_topology. } claim HsubStd: R_standard_topolo
48,ex48_12_RJ_Baire_box_product_uniform,369185,"LATEX VERSION: Show that R^J is a Baire space in the box, product, and uniform topologies.","Theorem ex48_12_RJ_Baire_box_product_uniform : forall J:set, Baire_space (power_real J) (box_topology J (const_space_family J R R_standard_topology)) /\ Baire_space (power_real J) (product_topology_full J (const_space_family J R R_standard_"
49,I_topology_on,264002,"note: the pointwise difference-quotient predicate is formalized, but deeper analytic facts are still handled via later axioms/theorems",Theorem I_topology_on : topology_on unit_interval I_topology. prove topology_on unit_interval I_topology. exact unit_interval_topology_on. Qed. 
49,metric_topology_unit_interval_eq_I_topology,264078,LATEX VERSION: The subspace topology on I equals the metric topology induced by the bounded metric.,Theorem metric_topology_unit_interval_eq_I_topology : metric_topology unit_interval R_bounded_metric = unit_interval_topology. prove metric_topology unit_interval R_bounded_metric = unit_interval_topology. set Tm := metric_topology unit_int
49,C_I_R_in_function_space,264264,"LATEX VERSION: If f is a continuous function I→R, then f is in the underlying function space I→R.","Theorem C_I_R_in_function_space : forall f:set, f :e C_I_R -> f :e function_space unit_interval R. let f. assume Hf: f :e C_I_R. exact (SepE1 (function_space unit_interval R) (fun f0:set => continuous_real_on_I f0) f Hf). Qed. "
49,C_I_R_continuous_real_on_I,264272,"LATEX VERSION: If f ∈ C(I,R) then f is continuous I→R.","Theorem C_I_R_continuous_real_on_I : forall f:set, f :e C_I_R -> continuous_real_on_I f. let f. assume Hf: f :e C_I_R. exact (SepE2 (function_space unit_interval R) (fun f0:set => continuous_real_on_I f0) f Hf). Qed. "
49,ex49_add_on_I_in_C_I_R,264320,"LATEX VERSION: C(I,R) is closed under pointwise addition.","Theorem ex49_add_on_I_in_C_I_R : forall f g:set, f :e C_I_R -> g :e C_I_R -> ex49_add_on_I f g :e C_I_R. let f g. assume HfC: f :e C_I_R. assume HgC: g :e C_I_R. prove ex49_add_on_I f g :e C_I_R. apply (SepI (function_space unit_interval R)"
49,ex49_mul_const_on_I_in_C_I_R,264377,"LATEX VERSION: C(I,R) is closed under pointwise scalar multiplication by a real constant.","Theorem ex49_mul_const_on_I_in_C_I_R : forall c f:set, c :e R -> f :e C_I_R -> ex49_mul_const_on_I c f :e C_I_R. let c f. assume HcR: c :e R. assume HfC: f :e C_I_R. prove ex49_mul_const_on_I c f :e C_I_R. apply (SepI (function_space unit_i"
49,ex49_collapse_rescale_phi_flip_cont,264507,LATEX VERSION: The flip-precomposed map is continuous I->I.,Theorem ex49_collapse_rescale_phi_flip_cont : continuous_map unit_interval unit_interval_topology unit_interval unit_interval_topology ex49_collapse_rescale_phi_flip. exact (composition_continuous unit_interval unit_interval_topology unit_i
49,ex49_tent_fun_continuous_real_on_I,264525,LATEX VERSION: The tent function is continuous as a map I->R.,Theorem ex49_tent_fun_continuous_real_on_I : continuous_real_on_I ex49_tent_fun. prove continuous_real_on_I ex49_tent_fun. claim HTx: topology_on unit_interval unit_interval_topology. { exact unit_interval_topology_on. } claim HUIdef: unit_
49,ex49_tent_fun_in_C_I_R,264559,"LATEX VERSION: The tent function is an element of C(I,R).",Theorem ex49_tent_fun_in_C_I_R : ex49_tent_fun :e C_I_R. prove ex49_tent_fun :e C_I_R. apply (SepI (function_space unit_interval R) (fun f0:set => continuous_real_on_I f0) ex49_tent_fun). - claim HphiOnR: function_on ex49_collapse_rescale_p
49,ex49_zigzag2_fun_apply_eq_rel,264783,"LATEX VERSION: Pointwise, the explicit pasted graph agrees with the chosen continuous relation on I.","Theorem ex49_zigzag2_fun_apply_eq_rel : forall t:set, t :e unit_interval -> apply_fun ex49_zigzag2_fun t = apply_fun ex49_zigzag2_rel t. let t. assume HtI: t :e unit_interval. claim Hdef: ex49_zigzag2_fun = graph unit_interval (fun t0:set ="
49,ex49_zigzag2_fun_function_on,264873,LATEX VERSION: The explicit pasted graph maps I into R.,Theorem ex49_zigzag2_fun_function_on : function_on ex49_zigzag2_fun unit_interval R. let t. assume HtI: t :e unit_interval. rewrite (ex49_zigzag2_fun_apply_eq_rel t HtI). claim Hspec: continuous_map unit_interval unit_interval_topology R R_
49,ex49_zigzag2_fun_continuous_real_on_I,264903,LATEX VERSION: The 2-zigzag function is continuous on I (as the explicit pasted graph).,Theorem ex49_zigzag2_fun_continuous_real_on_I : continuous_real_on_I ex49_zigzag2_fun. prove continuous_real_on_I ex49_zigzag2_fun. claim Hspec: continuous_map unit_interval unit_interval_topology R R_standard_topology ex49_zigzag2_rel /\ (
49,ex49_zigzag2_fun_in_C_I_R,264937,"LATEX VERSION: The 2-zigzag function belongs to C(I,R).",Theorem ex49_zigzag2_fun_in_C_I_R : ex49_zigzag2_fun :e C_I_R. prove ex49_zigzag2_fun :e C_I_R. apply (SepI (function_space unit_interval R) (fun f0:set => continuous_real_on_I f0) ex49_zigzag2_fun). - set g0 := (fun t:set => if t :e unit_i
49,ex49_zigzagify_rel_spec,265074,"LATEX VERSION: The zigzagified relation exists and is continuous, by the pasting lemma and the endpoint condition tau(0)=tau(1).","Theorem ex49_zigzagify_rel_spec : forall tau:set, continuous_map unit_interval unit_interval_topology R R_standard_topology tau -> apply_fun tau 0 = apply_fun tau 1 -> continuous_map unit_interval unit_interval_topology R R_standard_topolog"
49,ex49_zigzagify_fun_apply_eq_rel,265167,LATEX VERSION: The explicit zigzagify graph agrees pointwise with the continuous zigzagify relation.,"Theorem ex49_zigzagify_fun_apply_eq_rel : forall tau t:set, continuous_map unit_interval unit_interval_topology R R_standard_topology tau -> apply_fun tau 0 = apply_fun tau 1 -> t :e unit_interval -> apply_fun (ex49_zigzagify_fun tau) t = a"
49,ex49_zigzagify_fun_in_C_I_R,265262,"LATEX VERSION: Zigzagify preserves membership in C(I,R).","Theorem ex49_zigzagify_fun_in_C_I_R : forall tau:set, tau :e C_I_R -> apply_fun tau 0 = apply_fun tau 1 -> (ex49_zigzagify_fun tau) :e C_I_R. let tau. assume HtauC: tau :e C_I_R. assume Htau01: apply_fun tau 0 = apply_fun tau 1. apply (SepI"
49,ex49_collapse_rescale_phi_in_R,265554,LATEX VERSION: A map I->I has values in R since I is a subset of R.,"Theorem ex49_collapse_rescale_phi_in_R : forall t:set, t :e unit_interval -> apply_fun ex49_collapse_rescale_phi t :e R. let t. assume HtI: t :e unit_interval. claim HphiOnI: function_on ex49_collapse_rescale_phi unit_interval unit_interval"
49,ex49_collapse_rescale_phi_flip_in_R,265567,LATEX VERSION: Composition I->I also has values in R.,"Theorem ex49_collapse_rescale_phi_flip_in_R : forall t:set, t :e unit_interval -> apply_fun ex49_collapse_rescale_phi_flip t :e R. let t. assume HtI: t :e unit_interval. claim HphiFlipOnI: function_on ex49_collapse_rescale_phi_flip unit_int"
49,C_I_R_graph_dense_in_C_I_R_uniform,329737,"LATEX VERSION: Every relation in C(I,R) is topologically indistinguishable from its graphification, hence the set of graphs is dense.",Theorem C_I_R_graph_dense_in_C_I_R_uniform : dense_in C_I_R_graph C_I_R uniform_topology_C_I_R. prove dense_in C_I_R_graph C_I_R uniform_topology_C_I_R. prove closure_of C_I_R uniform_topology_C_I_R C_I_R_graph = C_I_R. apply set_ext. - let
49,lin_fun_I_continuous_real_on_I_pos,330259,"LATEX VERSION: Multiplication by a positive constant is continuous on R, hence its restriction is continuous on I.","Theorem lin_fun_I_continuous_real_on_I_pos : forall c:set, c :e R -> 0 < c -> continuous_real_on_I (lin_fun_I c). let c. assume HcR: c :e R. assume Hcpos: 0 < c. prove continuous_real_on_I (lin_fun_I c). prove continuous_map unit_interval I"
49,lin_fun_I_in_C_I_R_pos,330308,LATEX VERSION: The restricted linear map is continuous I->R.,"Theorem lin_fun_I_in_C_I_R_pos : forall c:set, c :e R -> 0 < c -> lin_fun_I c :e C_I_R. let c. assume HcR: c :e R. assume Hcpos: 0 < c. apply (SepI (function_space unit_interval R) (fun f:set => continuous_real_on_I f) (lin_fun_I c)). - exa"
49,const_fun_I_in_C_I_R,330322,"LATEX VERSION: Constant functions are continuous; they lie in C(I,R).","Theorem const_fun_I_in_C_I_R : forall b:set, b :e R -> const_fun unit_interval b :e C_I_R. let b. assume HbR: b :e R. prove const_fun unit_interval b :e C_I_R. apply (SepI (function_space unit_interval R) (fun f0:set => continuous_real_on_I"
49,ex30_15_CI_has_countable_dense_uniform,335667,LATEX VERSION: Any f in the intersection of all U_n is nowhere differentiable.,"Theorem ex30_15_CI_has_countable_dense_uniform : exists D:set, D c= C_I_R /\ countable D /\ dense_in D C_I_R uniform_topology_C_I_R /\ second_countable_space C_I_R uniform_topology_C_I_R. claim HexD: exists D:set, D c= C_I_R /\ countable D "
49,subspace_of_metrizable_is_metrizable,341853,LATEX VERSION: A subspace of a metrizable space is metrizable,"Theorem subspace_of_metrizable_is_metrizable : forall X Tx A:set, metrizable X Tx -> A c= X -> metrizable A (subspace_topology X Tx A). let X Tx A. assume Hmet: metrizable X Tx. assume HA: A c= X. prove exists dA:set, metric_on A dA /\ metr"
49,Romega_tilde_metrizable,341879,"LATEX VERSION: R^omega is metrizable in the product topology, hence any subspace such as R^n (viewed inside R^omega) is metrizable.","Theorem Romega_tilde_metrizable : forall n:set, n :e omega -> metrizable (Romega_tilde n) (subspace_topology R_omega_space R_omega_product_topology (Romega_tilde n)). let n. assume HnO: n :e omega. prove metrizable (Romega_tilde n) (subspac"
49,C_I_R_nonempty,369246,"LATEX VERSION: Constant functions are continuous, so C(I,R) is nonempty.","Theorem C_I_R_nonempty : exists f:set, f :e C_I_R. set f0 := const_fun unit_interval 0. witness f0. prove f0 :e C_I_R. apply (SepI (function_space unit_interval R) (fun f1:set => continuous_real_on_I f1) f0). - prove f0 :e function_space un"
49,ex49_1_verify_example_functions,369296,"LATEX VERSION: Verify that f, g, k are continuous maps from [0,1] to R",Theorem ex49_1_verify_example_functions : continuous_map unit_interval I_topology R R_standard_topology ex49_example1_f /\ continuous_map unit_interval I_topology R R_standard_topology ex49_example1_g /\ continuous_map unit_interval I_topol
50,R1_singleton_seq_in_euclidean_space_1,35313,"LATEX VERSION: For any real r, the constant one-coordinate function represents a point of Euclidean space R^1.","Theorem R1_singleton_seq_in_euclidean_space_1 : forall r:set, r :e R -> R1_singleton_seq r :e euclidean_space (Sing Empty). let r. assume HrR: r :e R. prove R1_singleton_seq r :e euclidean_space (Sing Empty). set I := Sing Empty. set Xi := "
50,bounded_product_metric_eq_Romega_D_metric,242509,LATEX VERSION: The bounded product metric on ℝ^ω is exactly the D-metric.,Theorem bounded_product_metric_eq_Romega_D_metric : bounded_product_metric = Romega_D_metric. reflexivity. Qed. 
50,compact_subspace_euclidean_metric_has_lebesgue_number_eps,247914,This is a preparatory lemma for a future non circular proof of `compact_subspace_Rn_dimension_le`.,"Theorem compact_subspace_euclidean_metric_has_lebesgue_number_eps : forall n C Fam:set, n :e omega -> C c= euclidean_space n -> compact_space C (subspace_topology (euclidean_space n) (euclidean_topology n) C) -> open_cover_of C (subspace_to"
50,sequentially_compact_metric_has_star_refinement_eps,271037,"LATEX VERSION: In a sequentially compact metric space, every open cover admits a star refinement by small balls.","Theorem sequentially_compact_metric_has_star_refinement_eps : forall X d Fam:set, metric_on X d -> sequentially_compact X (metric_topology X d) -> open_cover_of X (metric_topology X d) Fam -> exists N:set, N :e omega /\ star_refines_cover ("
50,compact_subspace_euclidean_metric_has_star_refinement_eps,271062,This packages the compact Euclidean Lebesgue number lemma and the star-refinement-by-balls lemma.,"Theorem compact_subspace_euclidean_metric_has_star_refinement_eps : forall n C Fam:set, n :e omega -> C c= euclidean_space n -> compact_space C (subspace_topology (euclidean_space n) (euclidean_topology n) C) -> open_cover_of C (subspace_to"
50,compact_subspace_euclidean_metric_has_ball_family_refinement_eps,271104,helper for §50.6: the star refinement by balls yields an ordinary refinement,"Theorem compact_subspace_euclidean_metric_has_ball_family_refinement_eps : forall n C Fam:set, n :e omega -> C c= euclidean_space n -> compact_space C (subspace_topology (euclidean_space n) (euclidean_topology n) C) -> open_cover_of C (subs"
50,open_cover_of_refine_by_basis,271174,"LATEX VERSION: If Tx is generated by a basis B and A is an open cover of X, then the family of all b∈B contained in some U∈A is an open cove","Theorem open_cover_of_refine_by_basis : forall X Tx B A:set, basis_on X B -> generated_topology X B = Tx -> open_cover_of X Tx A -> exists C:set, open_cover_of X Tx C /\ refines_cover C A /\ C c= B. let X Tx B A. assume HB: basis_on X B. as"
50,open_cover_of_refine_by_product_basis_from,271271,"LATEX VERSION: Given an open cover of X×Y in the product topology, refine it by elements of the product basis Bx×By.","Theorem open_cover_of_refine_by_product_basis_from : forall X Tx Y Ty Bx By A:set, basis_on X Bx -> generated_topology X Bx = Tx -> basis_on Y By -> generated_topology Y By = Ty -> open_cover_of (setprod X Y) (product_topology X Tx Y Ty) A "
50,open_cover_of_of_refinement,271327,helper: refinement plus openness yields an open cover on X,"Theorem open_cover_of_of_refinement : forall X Tx A B:set, open_cover_of X Tx B -> refines_cover B A -> A c= Power X -> (forall U:set, U :e A -> U :e Tx) -> open_cover_of X Tx A. let X Tx A B. assume HB: open_cover_of X Tx B. assume Href: r"
50,ambient_open_of_subspace_open_spec,271655,"LATEX VERSION: For U open in the subspace Y, the chosen V satisfies V open in X and U = V ∩ Y.","Theorem ambient_open_of_subspace_open_spec : forall X Tx Y U:set, U :e subspace_topology X Tx Y -> (ambient_open_of_subspace_open X Tx Y U) :e Tx /\ U = (ambient_open_of_subspace_open X Tx Y U) :/\: Y. let X Tx Y U. assume HU: U :e subspace"
50,covering_dimension_topology_on,271681,"LATEX VERSION: If dim(X) ≤ n then (X,Tx) is a topological space.","Theorem covering_dimension_topology_on : forall X Tx n:set, covering_dimension X Tx n -> topology_on X Tx. let X Tx n. assume Hdim: covering_dimension X Tx n. apply Hdim. assume Hcore Hrest. apply Hcore. assume HTx Hn. exact HTx. Qed. "
50,covering_dimension_refinement_property,271707,LATEX VERSION: If dim(X) ≤ n then every open cover has an open refinement of order at most n+1.,"Theorem covering_dimension_refinement_property : forall X Tx n A:set, covering_dimension X Tx n -> open_cover_of X Tx A -> exists B:set, open_cover_of X Tx B /\ refines_cover B A /\ collection_has_order_at_most_m_plus_one X B n. let X Tx n "
50,covering_dimension_local_refinement_compact,271735,"LATEX VERSION: If C is compact in a Hausdorff space and dim(C)<=m, then any open cover of X has an open refinement whose order at points of ","Theorem covering_dimension_local_refinement_compact : forall X Tx C m A:set, m :e omega -> Hausdorff_space X Tx -> C c= X -> compact_space C (subspace_topology X Tx C) -> covering_dimension C (subspace_topology X Tx C) m -> open_cover_of X "
50,covering_dimensionI,272059,"LATEX VERSION: To prove dim(X) ≤ n, show every open cover has an open refinement of order at most n+1.","Theorem covering_dimensionI : forall X Tx n:set, topology_on X Tx -> n :e omega -> (forall A:set, open_cover_of X Tx A -> exists B:set, open_cover_of X Tx B /\ refines_cover B A /\ collection_has_order_at_most_m_plus_one X B n) -> covering_"
50,finite_dimensional_spaceI,272100,"LATEX VERSION: If there exists m in omega such that every open cover has an open refinement of order at most m+1, then X is finite dimension","Theorem finite_dimensional_spaceI : forall X Tx:set, topology_on X Tx -> (exists m:set, m :e omega /\ forall A:set, open_cover_of X Tx A -> exists B:set, open_cover_of X Tx B /\ refines_cover B A /\ collection_has_order_at_most_m_plus_one X"
50,finite_dimensional_space_topology_on,272132,"LATEX VERSION: If X is finite dimensional then (X,Tx) is a topological space.","Theorem finite_dimensional_space_topology_on : forall X Tx:set, finite_dimensional_space X Tx -> topology_on X Tx. let X Tx. assume Hfd: finite_dimensional_space X Tx. apply Hfd. assume HTx Hexm. exact HTx. Qed. "
50,covering_dimension_implies_finite_dimensional_space,272160,"LATEX VERSION: If dim(X) ≤ n for some n, then X is finite dimensional.","Theorem covering_dimension_implies_finite_dimensional_space : forall X Tx n:set, covering_dimension X Tx n -> finite_dimensional_space X Tx. let X Tx n. assume Hdim: covering_dimension X Tx n. claim Hcore: topology_on X Tx /\ n :e omega. { "
50,finite_dimensional_space_implies_exists_covering_dimension,272202,LATEX VERSION: Finite dimensional means dim(X) ≤ m for some m.,"Theorem finite_dimensional_space_implies_exists_covering_dimension : forall X Tx:set, finite_dimensional_space X Tx -> exists m:set, covering_dimension X Tx m. let X Tx. assume Hfd: finite_dimensional_space X Tx. claim HTx: topology_on X Tx"
50,euclidean_space_empty_is_singleton,272263,LATEX VERSION: R^0 is a singleton set.,Theorem euclidean_space_empty_is_singleton : euclidean_space Empty = {Empty}. set Xi := const_space_family Empty R R_standard_topology. claim HXeq: euclidean_space Empty = product_space Empty Xi. { reflexivity. } rewrite HXeq. exact (produc
50,topology_on_singleton_eq_Power,272273,LATEX VERSION: Any topology on a singleton set is the discrete topology (i.e. equals the powerset).,"Theorem topology_on_singleton_eq_Power : forall x Tx:set, topology_on {x} Tx -> Tx = Power {x}. let x Tx. assume Htop: topology_on {x} Tx. apply set_ext. - exact (topology_sub_Power {x} Tx Htop). - let U. assume HU: U :e Power {x}. prove U "
50,euclidean_space_covering_dimension_le_refinement_empty,272321,"LATEX VERSION: For every open cover of R^0, there is an open refinement of order at most 1.","Theorem euclidean_space_covering_dimension_le_refinement_empty : forall A:set, open_cover_of (euclidean_space Empty) (euclidean_topology Empty) A -> exists B:set, open_cover_of (euclidean_space Empty) (euclidean_topology Empty) B /\ refines"
50,continuous_map_congr_by_eq_fun,272630,"LATEX VERSION: If the domain/codomain spaces, topologies, and map are equal, continuity transports.","Theorem continuous_map_congr_by_eq_fun : forall X Tx Y Ty X' Tx' Y' Ty' f g:set, X = X' -> Tx = Tx' -> Y = Y' -> Ty = Ty' -> f = g -> continuous_map X Tx Y Ty f -> continuous_map X' Tx' Y' Ty' g. let X Tx Y Ty X' Tx' Y' Ty' f g. assume HX: "
50,euclidean_space_covering_dimension_le_empty,273531,"LATEX VERSION: dim(R^0) = 0 (in particular, dim(R^0) ≤ 0).",Theorem euclidean_space_covering_dimension_le_empty : covering_dimension (euclidean_space Empty) (euclidean_topology Empty) Empty. prove covering_dimension (euclidean_space Empty) (euclidean_topology Empty) Empty. apply (covering_dimensionI
50,product_subbasis_elem_is_rectangle,273556,helper: an element of the rectangle basis family is a rectangle_set U V,"Theorem product_subbasis_elem_is_rectangle : forall X Tx Y Ty W:set, W :e product_subbasis X Tx Y Ty -> exists U V:set, U :e Tx /\ V :e Ty /\ W = rectangle_set U V. let X Tx Y Ty W. assume HW: W :e product_subbasis X Tx Y Ty. apply (famunio"
